symbol,timestamp,open,high,low,close,volume,vwap
XBTUSD,2017-12-11T08:10:00.000Z,17057.0,17175.0,17056.5,17141.5,6761754,17120.3561
XBTUSD,2017-12-11T08:15:00.000Z,17141.5,17154.0,16980.5,17060.0,7224273,17082.3369
XBTUSD,2017-12-11T08:20:00.000Z,17060.0,17060.5,16965.5,17001.5,5514052,17021.2766
XBTUSD,2017-12-11T08:25:00.000Z,17001.5,17020.0,16929.0,17019.0,5579394,16980.8117
XBTUSD,2017-12-11T08:30:00.000Z,17019.0,17038.0,16955.0,16996.5,4667467,17001.0201
XBTUSD,2017-12-11T08:35:00.000Z,16996.5,17005.5,16880.5,16899.5,8790052,16929.0672
XBTUSD,2017-12-11T08:40:00.000Z,16899.5,16934.0,16880.5,16926.0,2471777,16911.8891
XBTUSD,2017-12-11T08:45:00.000Z,16926.0,17049.0,16926.0,16998.5,5381488,17001.0201
XBTUSD,2017-12-11T08:50:00.000Z,16998.5,17016.5,16930.5,16930.5,5408067,16983.6957
XBTUSD,2017-12-11T08:55:00.000Z,16930.5,16932.5,16819.0,16827.0,7852726,16869.0958
XBTUSD,2017-12-11T09:00:00.000Z,16827.0,16827.5,16684.5,16768.5,11136712,16739.2032
XBTUSD,2017-12-11T09:05:00.000Z,16768.5,16800.0,16628.5,16748.5,6387863,16705.6465
XBTUSD,2017-12-11T09:10:00.000Z,16748.5,16755.0,16655.0,16706.0,3762351,16708.4378
XBTUSD,2017-12-11T09:15:00.000Z,16706.0,16869.0,16649.0,16834.5,5728106,16750.4188
XBTUSD,2017-12-11T09:20:00.000Z,16834.5,16834.5,16723.0,16769.0,2722981,16772.895
XBTUSD,2017-12-11T09:25:00.000Z,16769.0,16814.0,16701.0,16790.5,2063146,16758.8403
XBTUSD,2017-12-11T09:30:00.000Z,16790.5,16790.5,16639.0,16680.0,5242694,16694.4908
XBTUSD,2017-12-11T09:35:00.000Z,16680.0,16729.0,16679.5,16729.0,1763866,16708.4378
XBTUSD,2017-12-11T09:40:00.000Z,16729.0,16876.0,16728.5,16860.5,7001249,16826.5186
XBTUSD,2017-12-11T09:45:00.000Z,16860.5,16950.0,16843.0,16868.5,3609445,16894.7457
XBTUSD,2017-12-11T09:50:00.000Z,16868.5,16900.0,16799.0,16799.0,3553017,16849.1997
XBTUSD,2017-12-11T09:55:00.000Z,16799.0,16824.0,16759.0,16824.0,4999366,16784.1558
XBTUSD,2017-12-11T10:00:00.000Z,16824.0,16824.0,16775.0,16777.0,2756017,16792.6113
XBTUSD,2017-12-11T10:05:00.000Z,16777.0,16939.5,16764.5,16939.5,5376411,16840.6871
XBTUSD,2017-12-11T10:10:00.000Z,16939.5,16954.5,16876.0,16927.0,4616839,16923.3373
XBTUSD,2017-12-11T10:15:00.000Z,16927.0,16936.0,16892.0,16914.0,3533650,16917.6112
XBTUSD,2017-12-11T10:20:00.000Z,16914.0,16950.0,16820.0,16851.0,4731505,16900.4563
XBTUSD,2017-12-11T10:25:00.000Z,16851.0,16864.0,16780.0,16787.5,4025327,16818.0289
XBTUSD,2017-12-11T10:30:00.000Z,16787.5,16830.0,16763.0,16807.0,3160950,16801.0753
XBTUSD,2017-12-11T10:35:00.000Z,16807.0,16890.0,16807.0,16881.0,2180051,16860.5631
XBTUSD,2017-12-11T10:40:00.000Z,16881.0,16906.0,16850.0,16905.0,3831848,16889.039
XBTUSD,2017-12-11T10:45:00.000Z,16905.0,16905.5,16801.0,16820.5,2300981,16846.3612
XBTUSD,2017-12-11T10:50:00.000Z,16820.5,16858.5,16800.0,16838.0,2931956,16826.5186
XBTUSD,2017-12-11T10:55:00.000Z,16838.0,16877.5,16818.0,16876.0,1680371,16846.3612
XBTUSD,2017-12-11T11:00:00.000Z,16876.0,16876.0,16820.0,16820.0,1259039,16846.3612
XBTUSD,2017-12-11T11:05:00.000Z,16820.0,16890.0,16712.5,16740.0,6552811,16798.253
XBTUSD,2017-12-11T11:10:00.000Z,16740.0,16783.0,16700.0,16710.5,7358475,16719.6121
XBTUSD,2017-12-11T11:15:00.000Z,16710.5,16770.0,16700.0,16741.5,3473386,16719.6121
XBTUSD,2017-12-11T11:20:00.000Z,16741.5,16820.0,16740.0,16795.5,1691070,16792.6113
XBTUSD,2017-12-11T11:25:00.000Z,16795.5,16796.0,16757.0,16784.0,1406252,16778.5235
XBTUSD,2017-12-11T11:30:00.000Z,16784.0,16856.5,16779.5,16846.5,2958500,16823.6878
XBTUSD,2017-12-11T11:35:00.000Z,16846.5,16932.0,16838.5,16843.0,3617094,16871.942
XBTUSD,2017-12-11T11:40:00.000Z,16843.0,16843.0,16740.0,16750.0,3785712,16784.1558
XBTUSD,2017-12-11T11:45:00.000Z,16750.0,16761.0,16727.0,16755.0,2340417,16747.6135
XBTUSD,2017-12-11T11:50:00.000Z,16755.0,16796.5,16735.5,16742.5,2208343,16770.0822
XBTUSD,2017-12-11T11:55:00.000Z,16742.5,16765.5,16676.0,16709.5,6568627,16705.6465
XBTUSD,2017-12-11T12:00:00.000Z,16709.5,16710.0,16521.0,16570.0,11183871,16611.2957
XBTUSD,2017-12-11T12:05:00.000Z,16570.0,16759.0,16563.5,16714.0,12799961,16669.4449
XBTUSD,2017-12-11T12:10:00.000Z,16714.0,16850.0,16702.5,16833.5,6295665,16798.253
XBTUSD,2017-12-11T12:15:00.000Z,16833.5,16888.0,16787.0,16826.0,4216783,16840.6871
XBTUSD,2017-12-11T12:20:00.000Z,16826.0,16850.0,16759.0,16850.0,3369767,16809.5478
XBTUSD,2017-12-11T12:25:00.000Z,16850.0,16970.0,16830.0,16929.5,10053571,16926.2018
XBTUSD,2017-12-11T12:30:00.000Z,16929.5,16952.0,16850.0,16862.5,4331208,16906.1708
XBTUSD,2017-12-11T12:35:00.000Z,16862.5,16999.0,16855.0,16888.0,7969407,16943.409
XBTUSD,2017-12-11T12:40:00.000Z,16888.0,16951.0,16888.0,16900.5,3467219,16929.0672
XBTUSD,2017-12-11T12:45:00.000Z,16900.5,16900.5,16815.5,16884.5,3208668,16863.4064
XBTUSD,2017-12-11T12:50:00.000Z,16884.5,16890.5,16780.5,16781.0,3359972,16840.6871
XBTUSD,2017-12-11T12:55:00.000Z,16781.0,16846.5,16780.5,16840.5,2761541,16809.5478
XBTUSD,2017-12-11T13:00:00.000Z,16840.5,16860.0,16800.0,16820.5,3324668,16829.3504
XBTUSD,2017-12-11T13:05:00.000Z,16820.5,16878.5,16820.0,16866.0,3082709,16852.0391
XBTUSD,2017-12-11T13:10:00.000Z,16866.0,16929.0,16855.0,16900.0,4831121,16889.039
XBTUSD,2017-12-11T13:15:00.000Z,16900.0,16914.5,16730.5,16730.5,6651288,16815.2009
XBTUSD,2017-12-11T13:20:00.000Z,16730.5,16754.5,16600.0,16683.0,11890321,16683.35
XBTUSD,2017-12-11T13:25:00.000Z,16683.0,16738.5,16627.0,16640.5,4921878,16688.9186
XBTUSD,2017-12-11T13:30:00.000Z,16640.5,16757.0,16640.0,16754.5,5745363,16688.9186
XBTUSD,2017-12-11T13:35:00.000Z,16754.5,16765.5,16641.0,16700.0,3914287,16705.6465
XBTUSD,2017-12-11T13:40:00.000Z,16700.0,16700.5,16591.5,16610.5,3175938,16652.7893
XBTUSD,2017-12-11T13:45:00.000Z,16610.5,16604.0,16412.5,16505.0,11262684,16515.2766
XBTUSD,2017-12-11T13:50:00.000Z,16505.0,16599.5,16505.0,16558.0,5624236,16553.5507
XBTUSD,2017-12-11T13:55:00.000Z,16558.0,16585.5,16472.5,16569.0,6639799,16537.1258
XBTUSD,2017-12-11T14:00:00.000Z,16569.0,16670.5,16555.5,16630.5,5639797,16619.5779
XBTUSD,2017-12-11T14:05:00.000Z,16630.5,16682.0,16606.0,16682.0,4489524,16658.3375
XBTUSD,2017-12-11T14:10:00.000Z,16682.0,16726.0,16639.0,16653.5,5024775,16694.4908
XBTUSD,2017-12-11T14:15:00.000Z,16653.5,16754.5,16653.5,16754.5,3568214,16728.0027
XBTUSD,2017-12-11T14:20:00.000Z,16754.5,16759.5,16695.5,16729.0,2699556,16730.8014
XBTUSD,2017-12-11T14:25:00.000Z,16729.0,16780.0,16694.5,16780.0,2969629,16733.6011
XBTUSD,2017-12-11T14:30:00.000Z,16780.0,16793.0,16609.0,16626.0,6231711,16711.2299
XBTUSD,2017-12-11T14:35:00.000Z,16626.0,16676.0,16546.5,16558.0,5965645,16603.0217
XBTUSD,2017-12-11T14:40:00.000Z,16558.0,16573.0,16422.0,16556.0,8921041,16493.4851
XBTUSD,2017-12-11T14:45:00.000Z,16556.0,16598.0,16483.5,16598.0,4319813,16545.3342
XBTUSD,2017-12-11T14:50:00.000Z,16598.0,16640.0,16535.0,16615.5,4929461,16603.0217
XBTUSD,2017-12-11T14:55:00.000Z,16615.5,16637.5,16484.5,16512.0,4634212,16553.5507
XBTUSD,2017-12-11T15:00:00.000Z,16512.0,16580.0,16460.5,16555.5,4186045,16512.5495
XBTUSD,2017-12-11T15:05:00.000Z,16555.5,16587.5,16530.0,16531.0,2533083,16550.811
XBTUSD,2017-12-11T15:10:00.000Z,16531.0,16606.0,16519.0,16565.0,3558570,16564.5188
XBTUSD,2017-12-11T15:15:00.000Z,16565.0,16566.5,16529.5,16554.5,1021595,16548.0721
XBTUSD,2017-12-11T15:20:00.000Z,16554.5,16662.0,16554.0,16626.5,3761908,16625.1039
XBTUSD,2017-12-11T15:25:00.000Z,16626.5,16626.0,16569.5,16586.0,1781756,16589.2502
XBTUSD,2017-12-11T15:30:00.000Z,16586.0,16610.5,16560.0,16567.0,1349844,16580.9982
XBTUSD,2017-12-11T15:35:00.000Z,16567.0,16610.0,16567.0,16604.5,2264641,16597.5104
XBTUSD,2017-12-11T15:40:00.000Z,16604.5,16709.5,16604.0,16700.5,3839427,16661.113
XBTUSD,2017-12-11T15:45:00.000Z,16700.5,16780.0,16696.5,16775.5,6809597,16747.6135
XBTUSD,2017-12-11T15:50:00.000Z,16775.5,16791.0,16717.5,16720.0,6374040,16761.6493
XBTUSD,2017-12-11T15:55:00.000Z,16720.0,16750.0,16680.0,16719.5,4061408,16722.408
XBTUSD,2017-12-11T16:00:00.000Z,16719.5,16730.0,16671.0,16690.5,3500900,16702.8562
XBTUSD,2017-12-11T16:05:00.000Z,16690.5,16800.0,16680.0,16790.0,3715770,16747.6135
XBTUSD,2017-12-11T16:10:00.000Z,16790.0,16850.0,16763.0,16796.0,5062741,16806.7227
XBTUSD,2017-12-11T16:15:00.000Z,16796.0,16805.5,16750.5,16804.5,2910278,16789.7918
XBTUSD,2017-12-11T16:20:00.000Z,16804.5,16805.5,16729.5,16763.5,4079140,16767.2703
XBTUSD,2017-12-11T16:25:00.000Z,16763.5,16775.5,16730.0,16752.5,1934466,16764.4593
XBTUSD,2017-12-11T16:30:00.000Z,16752.5,16771.5,16701.0,16707.0,1950324,16728.0027
XBTUSD,2017-12-11T16:35:00.000Z,16707.0,16718.5,16601.0,16627.0,7717805,16655.563
XBTUSD,2017-12-11T16:40:00.000Z,16627.0,16648.0,16605.0,16618.5,2637016,16622.3404
XBTUSD,2017-12-11T16:45:00.000Z,16618.5,16677.5,16618.5,16667.0,3327010,16658.3375
XBTUSD,2017-12-11T16:50:00.000Z,16667.0,16730.0,16656.5,16693.0,5096017,16691.7042
XBTUSD,2017-12-11T16:55:00.000Z,16693.0,16720.0,16658.5,16706.0,2530196,16694.4908
XBTUSD,2017-12-11T17:00:00.000Z,16706.0,16708.0,16675.5,16700.5,951622,16694.4908
XBTUSD,2017-12-11T17:05:00.000Z,16700.5,16700.5,16668.0,16668.0,742483,16677.7852
XBTUSD,2017-12-11T17:10:00.000Z,16668.0,16668.0,16618.0,16639.5,4271817,16638.9351
XBTUSD,2017-12-11T17:15:00.000Z,16639.5,16683.0,16618.0,16683.0,1659484,16655.563
XBTUSD,2017-12-11T17:20:00.000Z,16683.0,16683.5,16600.0,16630.0,3290038,16633.3999
XBTUSD,2017-12-11T17:25:00.000Z,16630.0,16638.0,16570.0,16607.0,3097576,16600.2656
XBTUSD,2017-12-11T17:30:00.000Z,16607.0,16636.0,16601.5,16629.0,1078415,16616.8162
XBTUSD,2017-12-11T17:35:00.000Z,16629.0,16630.0,16570.0,16629.0,1028662,16603.0217
XBTUSD,2017-12-11T17:40:00.000Z,16629.0,16629.0,16615.0,16615.5,384513,16622.3404
XBTUSD,2017-12-11T17:45:00.000Z,16615.5,16640.0,16615.5,16638.0,1683689,16633.3999
XBTUSD,2017-12-11T17:50:00.000Z,16638.0,16659.5,16616.0,16659.5,1592148,16638.9351
XBTUSD,2017-12-11T17:55:00.000Z,16659.5,16671.5,16632.5,16671.0,1716103,16650.0167
XBTUSD,2017-12-11T18:00:00.000Z,16671.0,16688.0,16652.0,16670.0,1904718,16677.7852
XBTUSD,2017-12-11T18:05:00.000Z,16670.0,16759.0,16669.5,16731.5,6076752,16733.6011
XBTUSD,2017-12-11T18:10:00.000Z,16731.5,16769.5,16689.0,16693.0,2989841,16719.6121
XBTUSD,2017-12-11T18:15:00.000Z,16693.0,16815.0,16693.0,16814.5,5701970,16772.895
XBTUSD,2017-12-11T18:20:00.000Z,16814.5,16829.0,16758.0,16805.5,4725006,16809.5478
XBTUSD,2017-12-11T18:25:00.000Z,16805.5,16806.0,16750.0,16750.5,2343290,16778.5235
XBTUSD,2017-12-11T18:30:00.000Z,16750.5,16818.5,16750.0,16803.0,1809401,16786.9733
XBTUSD,2017-12-11T18:35:00.000Z,16803.0,16838.0,16803.5,16820.0,2516939,16823.6878
XBTUSD,2017-12-11T18:40:00.000Z,16820.0,16829.5,16765.0,16772.0,3628469,16789.7918
XBTUSD,2017-12-11T18:45:00.000Z,16772.0,16773.0,16722.0,16772.5,2536170,16750.4188
XBTUSD,2017-12-11T18:50:00.000Z,16772.5,16778.0,16722.0,16735.0,2387875,16744.8091
XBTUSD,2017-12-11T18:55:00.000Z,16735.0,16804.0,16709.0,16785.0,2144274,16747.6135
XBTUSD,2017-12-11T19:00:00.000Z,16785.0,16797.0,16759.5,16782.5,1697005,16775.7088
XBTUSD,2017-12-11T19:05:00.000Z,16782.5,16790.0,16768.0,16770.5,1735789,16786.9733
XBTUSD,2017-12-11T19:10:00.000Z,16770.5,16771.0,16739.0,16749.5,1939770,16756.0322
XBTUSD,2017-12-11T19:15:00.000Z,16749.5,16751.0,16742.0,16747.0,1175074,16747.6135
XBTUSD,2017-12-11T19:20:00.000Z,16747.0,16838.0,16746.5,16791.0,3746996,16792.6113
XBTUSD,2017-12-11T19:25:00.000Z,16791.0,16819.5,16790.0,16804.0,2865114,16801.0753
XBTUSD,2017-12-11T19:30:00.000Z,16804.0,16810.5,16781.0,16803.5,1517874,16801.0753
XBTUSD,2017-12-11T19:35:00.000Z,16803.5,16932.5,16804.0,16910.0,8889842,16866.2506
XBTUSD,2017-12-11T19:40:00.000Z,16910.0,16938.0,16839.5,16845.5,3730362,16883.3361
XBTUSD,2017-12-11T19:45:00.000Z,16845.5,17042.0,16844.0,17034.0,10895733,16952.0258
XBTUSD,2017-12-11T19:50:00.000Z,17034.0,17334.0,16998.0,17287.5,14189988,17149.717
XBTUSD,2017-12-11T19:55:00.000Z,17287.5,17394.5,17078.0,17167.5,18893804,17235.4361
XBTUSD,2017-12-11T20:00:00.000Z,17167.5,17300.0,17160.0,17292.0,11466291,17235.4361
XBTUSD,2017-12-11T20:05:00.000Z,17292.0,17449.0,17299.5,17339.0,23505816,17397.3556
XBTUSD,2017-12-11T20:10:00.000Z,17339.0,17400.0,17250.0,17270.0,23493610,17334.0267
XBTUSD,2017-12-11T20:15:00.000Z,17270.0,17449.5,17250.0,17448.5,10434521,17373.1758
XBTUSD,2017-12-11T20:20:00.000Z,17448.5,17619.5,17440.0,17574.5,23999069,17519.2712
XBTUSD,2017-12-11T20:25:00.000Z,17574.5,17694.0,17556.5,17694.0,16554389,17646.0208
XBTUSD,2017-12-11T20:30:00.000Z,17694.0,17700.0,17499.5,17615.5,21304084,17614.9375
XBTUSD,2017-12-11T20:35:00.000Z,17615.5,17742.5,17600.0,17608.5,10474518,17664.7235
XBTUSD,2017-12-11T20:40:00.000Z,17608.5,17700.0,17578.0,17650.5,11388587,17627.3577
XBTUSD,2017-12-11T20:45:00.000Z,17650.5,17650.5,17350.0,17530.0,22412210,17467.2489
XBTUSD,2017-12-11T20:50:00.000Z,17530.0,17590.0,17400.0,17424.5,11577900,17473.3531
XBTUSD,2017-12-11T20:55:00.000Z,17424.5,17563.0,17410.0,17489.5,9288021,17510.0683
XBTUSD,2017-12-11T21:00:00.000Z,17489.5,17515.0,17448.5,17477.0,6013593,17491.6914
XBTUSD,2017-12-11T21:05:00.000Z,17477.0,17494.0,17330.0,17330.0,8736149,17406.4404
XBTUSD,2017-12-11T21:10:00.000Z,17330.0,17419.0,17311.5,17400.0,7380588,17364.1257
XBTUSD,2017-12-11T21:15:00.000Z,17400.0,17472.0,17359.0,17402.0,5499723,17427.6751
XBTUSD,2017-12-11T21:20:00.000Z,17402.0,17408.5,17281.0,17293.5,7097817,17349.0632
XBTUSD,2017-12-11T21:25:00.000Z,17293.5,17363.0,17206.0,17232.0,14183891,17268.1748
XBTUSD,2017-12-11T21:30:00.000Z,17232.0,17368.0,17231.5,17347.5,5522899,17304.0318
XBTUSD,2017-12-11T21:35:00.000Z,17347.5,17419.5,17327.0,17389.0,6811738,17382.2354
XBTUSD,2017-12-11T21:40:00.000Z,17389.0,17415.0,17311.0,17320.0,4792629,17352.0736
XBTUSD,2017-12-11T21:45:00.000Z,17320.0,17357.0,17265.0,17356.0,4344738,17310.0225
XBTUSD,2017-12-11T21:50:00.000Z,17356.0,17449.0,17310.5,17447.0,4364744,17388.2803
XBTUSD,2017-12-11T21:55:00.000Z,17447.0,17500.0,17428.0,17460.0,5009972,17464.1984
XBTUSD,2017-12-11T22:00:00.000Z,17460.0,17460.0,17343.0,17368.0,4740333,17409.4708
XBTUSD,2017-12-11T22:05:00.000Z,17368.0,17384.0,17300.0,17370.5,5523715,17340.0381
XBTUSD,2017-12-11T22:10:00.000Z,17370.5,17373.0,17291.5,17300.0,3670675,17331.0225
XBTUSD,2017-12-11T22:15:00.000Z,17300.0,17345.0,17200.0,17220.0,8784609,17244.3525
XBTUSD,2017-12-11T22:20:00.000Z,17220.0,17367.0,17200.0,17351.0,9408137,17289.0733
XBTUSD,2017-12-11T22:25:00.000Z,17351.0,17370.0,17295.0,17351.5,4487012,17340.0381
XBTUSD,2017-12-11T22:30:00.000Z,17351.5,17357.0,17225.0,17235.5,2774557,17280.1106
XBTUSD,2017-12-11T22:35:00.000Z,17235.5,17289.0,17235.5,17254.5,2939151,17262.213
XBTUSD,2017-12-11T22:40:00.000Z,17254.5,17254.5,17126.0,17232.0,11997139,17193.9477
XBTUSD,2017-12-11T22:45:00.000Z,17232.0,17240.0,17159.0,17170.5,4154516,17193.9477
XBTUSD,2017-12-11T22:50:00.000Z,17170.5,17290.0,17170.0,17275.5,5506445,17232.466
XBTUSD,2017-12-11T22:55:00.000Z,17275.5,17314.5,17231.5,17232.0,2331997,17277.1251
XBTUSD,2017-12-11T23:00:00.000Z,17232.0,17275.0,17200.0,17234.0,2041009,17241.3793
XBTUSD,2017-12-11T23:05:00.000Z,17234.0,17246.0,17181.0,17237.0,3369497,17223.5618
XBTUSD,2017-12-11T23:10:00.000Z,17237.0,17310.0,17240.5,17306.0,4154368,17289.0733
XBTUSD,2017-12-11T23:15:00.000Z,17306.0,17306.5,17270.0,17284.0,2096063,17289.0733
XBTUSD,2017-12-11T23:20:00.000Z,17284.0,17298.0,17238.0,17250.0,2598548,17277.1251
XBTUSD,2017-12-11T23:25:00.000Z,17250.0,17250.0,17120.0,17120.0,9020012,17185.0833
XBTUSD,2017-12-11T23:30:00.000Z,17120.0,17155.5,17076.0,17085.0,11407891,17108.6399
XBTUSD,2017-12-11T23:35:00.000Z,17085.0,17100.5,16919.0,16947.5,18562009,16983.6957
XBTUSD,2017-12-11T23:40:00.000Z,16947.5,17104.0,16947.0,17100.5,11640442,17047.3917
XBTUSD,2017-12-11T23:45:00.000Z,17100.5,17100.5,17039.5,17068.0,7132450,17064.8464
XBTUSD,2017-12-11T23:50:00.000Z,17068.0,17080.0,16943.0,16947.5,7665739,17006.8027
XBTUSD,2017-12-11T23:55:00.000Z,16947.5,17012.5,16864.5,16920.0,11699824,16926.2018
XBTUSD,2017-12-12T00:00:00.000Z,16920.0,17020.5,16895.0,17009.0,8027037,16966.4065
XBTUSD,2017-12-12T00:05:00.000Z,17009.0,17020.5,16885.0,16899.0,7974346,16957.7751
XBTUSD,2017-12-12T00:10:00.000Z,16899.0,16965.0,16860.0,16870.0,8901919,16897.6005
XBTUSD,2017-12-12T00:15:00.000Z,16870.0,16903.0,16822.5,16822.5,12541528,16871.942
XBTUSD,2017-12-12T00:20:00.000Z,16822.5,16850.0,16669.0,16720.0,15363073,16758.8403
XBTUSD,2017-12-12T00:25:00.000Z,16720.0,16805.0,16705.5,16805.0,10063222,16756.0322
XBTUSD,2017-12-12T00:30:00.000Z,16805.0,16839.5,16711.0,16837.0,8937624,16789.7918
XBTUSD,2017-12-12T00:35:00.000Z,16837.0,16970.5,16815.0,16908.0,9791652,16911.8891
XBTUSD,2017-12-12T00:40:00.000Z,16908.0,16935.0,16783.0,16866.0,6732752,16860.5631
XBTUSD,2017-12-12T00:45:00.000Z,16866.0,16913.0,16845.0,16863.5,2972409,16874.7891
