symbol,timestamp,open,high,low,close,volume,vwap
XBTUSD,2017-12-12T00:50:00.000Z,16863.5,16947.0,16863.5,16914.5,4096684,16923.3373
XBTUSD,2017-12-12T00:55:00.000Z,16914.5,16930.0,16840.0,16842.0,3217834,16891.8919
XBTUSD,2017-12-12T01:00:00.000Z,16842.0,16856.5,16800.0,16853.5,3663147,16837.8515
XBTUSD,2017-12-12T01:05:00.000Z,16853.5,16853.0,16712.0,16760.0,5736424,16758.8403
XBTUSD,2017-12-12T01:10:00.000Z,16760.0,16793.5,16744.0,16775.0,2189787,16761.6493
XBTUSD,2017-12-12T01:15:00.000Z,16775.0,16824.0,16775.0,16791.5,1421074,16801.0753
XBTUSD,2017-12-12T01:20:00.000Z,16791.5,16798.0,16730.5,16784.0,3279885,16770.0822
XBTUSD,2017-12-12T01:25:00.000Z,16784.0,16784.5,16725.0,16741.0,2857688,16750.4188
XBTUSD,2017-12-12T01:30:00.000Z,16741.0,16848.0,16741.0,16848.0,6285994,16786.9733
XBTUSD,2017-12-12T01:35:00.000Z,16848.0,16885.5,16814.5,16837.0,5035626,16849.1997
XBTUSD,2017-12-12T01:40:00.000Z,16837.0,16930.0,16839.0,16901.0,5154289,16894.7457
XBTUSD,2017-12-12T01:45:00.000Z,16901.0,16950.0,16872.0,16900.0,6167283,16909.0294
XBTUSD,2017-12-12T01:50:00.000Z,16900.0,16984.0,16873.5,16984.0,4353395,16917.6112
XBTUSD,2017-12-12T01:55:00.000Z,16984.0,17074.0,16983.5,17031.0,11842395,17032.8734
XBTUSD,2017-12-12T02:00:00.000Z,17031.0,17094.0,17002.5,17080.0,6123219,17050.2984
XBTUSD,2017-12-12T02:05:00.000Z,17080.0,17080.5,17021.5,17049.0,4008376,17050.2984
XBTUSD,2017-12-12T02:10:00.000Z,17049.0,17053.5,16912.0,16956.0,5867158,16983.6957
XBTUSD,2017-12-12T02:15:00.000Z,16956.0,16956.0,16870.0,16935.0,3413012,16914.7497
XBTUSD,2017-12-12T02:20:00.000Z,16935.0,16947.5,16841.0,16841.5,3289278,16880.4862
XBTUSD,2017-12-12T02:25:00.000Z,16841.5,16877.0,16716.0,16760.0,6726217,16801.0753
XBTUSD,2017-12-12T02:30:00.000Z,16760.0,16897.0,16760.0,16823.0,3870513,16832.1831
XBTUSD,2017-12-12T02:35:00.000Z,16823.0,16939.0,16823.0,16939.0,2829799,16883.3361
XBTUSD,2017-12-12T02:40:00.000Z,16939.0,16940.5,16879.5,16900.5,1923030,16909.0294
XBTUSD,2017-12-12T02:45:00.000Z,16900.5,16927.5,16870.0,16882.0,1643165,16903.313
XBTUSD,2017-12-12T02:50:00.000Z,16882.0,16954.5,16882.0,16887.5,3456886,16917.6112
XBTUSD,2017-12-12T02:55:00.000Z,16887.5,16905.0,16868.5,16898.5,2012889,16889.039
XBTUSD,2017-12-12T03:00:00.000Z,16898.5,16905.5,16839.5,16849.5,2205963,16871.942
XBTUSD,2017-12-12T03:05:00.000Z,16849.5,16900.0,16804.5,16810.0,2406189,16860.5631
XBTUSD,2017-12-12T03:10:00.000Z,16810.0,16810.0,16740.0,16772.0,4621197,16770.0822
XBTUSD,2017-12-12T03:15:00.000Z,16772.0,16775.0,16555.5,16684.0,12534693,16652.7893
XBTUSD,2017-12-12T03:20:00.000Z,16684.0,16720.5,16630.0,16713.5,4092988,16683.35
XBTUSD,2017-12-12T03:25:00.000Z,16713.5,16722.0,16550.0,16558.0,4194379,16650.0167
XBTUSD,2017-12-12T03:30:00.000Z,16558.0,16600.0,16500.0,16538.0,10627398,16542.5972
XBTUSD,2017-12-12T03:35:00.000Z,16538.0,16538.0,16325.0,16465.0,20026121,16414.9705
XBTUSD,2017-12-12T03:40:00.000Z,16465.0,16534.5,16403.0,16420.0,7243687,16479.8945
XBTUSD,2017-12-12T03:45:00.000Z,16420.0,16518.0,16392.0,16514.5,6062032,16444.6637
XBTUSD,2017-12-12T03:50:00.000Z,16514.5,16534.5,16447.0,16486.5,5193768,16496.2059
XBTUSD,2017-12-12T03:55:00.000Z,16486.5,16515.0,16436.5,16503.0,3085065,16479.8945
XBTUSD,2017-12-12T04:00:00.000Z,16503.0,16503.0,16373.5,16430.0,7974991,16439.2569
XBTUSD,2017-12-12T04:05:00.000Z,16430.0,16600.0,16401.0,16579.5,10535954,16528.9256
XBTUSD,2017-12-12T04:10:00.000Z,16579.5,16600.0,16550.5,16572.5,2713846,16580.9982
XBTUSD,2017-12-12T04:15:00.000Z,16572.5,16598.5,16514.0,16595.0,2372407,16559.033
XBTUSD,2017-12-12T04:20:00.000Z,16595.0,16616.0,16570.5,16572.0,3870816,16592.0027
XBTUSD,2017-12-12T04:25:00.000Z,16572.0,16585.0,16523.5,16550.0,2324007,16559.033
XBTUSD,2017-12-12T04:30:00.000Z,16550.0,16550.5,16437.5,16455.5,4793533,16501.6502
XBTUSD,2017-12-12T04:35:00.000Z,16455.5,16507.5,16333.0,16411.5,5708140,16433.8537
XBTUSD,2017-12-12T04:40:00.000Z,16411.5,16442.5,16200.0,16288.0,7071303,16310.5529
XBTUSD,2017-12-12T04:45:00.000Z,16288.0,16420.0,16219.5,16353.5,9474411,16334.5312
XBTUSD,2017-12-12T04:50:00.000Z,16353.5,16482.0,16350.0,16418.0,6732190,16420.3612
XBTUSD,2017-12-12T04:55:00.000Z,16418.0,16418.0,16344.0,16354.0,2805221,16377.3338
XBTUSD,2017-12-12T05:00:00.000Z,16354.0,16407.0,16312.0,16387.5,3677321,16371.9712
XBTUSD,2017-12-12T05:05:00.000Z,16387.5,16389.5,16330.0,16372.5,2564666,16363.9339
XBTUSD,2017-12-12T05:10:00.000Z,16372.5,16389.0,16345.5,16371.0,2849105,16374.652
XBTUSD,2017-12-12T05:15:00.000Z,16371.0,16467.0,16364.0,16464.0,4506342,16425.7556
XBTUSD,2017-12-12T05:20:00.000Z,16464.0,16573.5,16455.0,16534.0,6633926,16515.2766
XBTUSD,2017-12-12T05:25:00.000Z,16534.0,16584.0,16520.5,16564.0,2657730,16564.5188
XBTUSD,2017-12-12T05:30:00.000Z,16564.0,16568.5,16464.5,16504.0,4174590,16512.5495
XBTUSD,2017-12-12T05:35:00.000Z,16504.0,16539.0,16465.5,16539.0,2644746,16488.0462
XBTUSD,2017-12-12T05:40:00.000Z,16539.0,16568.0,16507.0,16523.5,2897553,16537.1258
XBTUSD,2017-12-12T05:45:00.000Z,16523.5,16545.0,16488.0,16500.0,2951924,16518.0046
XBTUSD,2017-12-12T05:50:00.000Z,16500.0,16654.5,16500.0,16576.0,5792435,16603.0217
XBTUSD,2017-12-12T05:55:00.000Z,16576.0,16704.0,16582.0,16648.0,4112657,16669.4449
XBTUSD,2017-12-12T06:00:00.000Z,16648.0,16702.5,16637.5,16678.5,2583231,16675.0042
XBTUSD,2017-12-12T06:05:00.000Z,16678.5,16682.5,16536.0,16614.0,6738356,16619.5779
XBTUSD,2017-12-12T06:10:00.000Z,16614.0,16640.5,16485.5,16502.5,4428791,16578.2493
XBTUSD,2017-12-12T06:15:00.000Z,16502.5,16554.5,16502.0,16550.0,2816051,16537.1258
XBTUSD,2017-12-12T06:20:00.000Z,16550.0,16590.0,16530.0,16550.5,1766844,16553.5507
XBTUSD,2017-12-12T06:25:00.000Z,16550.5,16603.5,16545.0,16582.5,1658779,16564.5188
XBTUSD,2017-12-12T06:30:00.000Z,16582.5,16641.5,16559.0,16637.5,3012914,16597.5104
XBTUSD,2017-12-12T06:35:00.000Z,16637.5,16679.5,16606.0,16618.5,3699576,16644.474
XBTUSD,2017-12-12T06:40:00.000Z,16618.5,16618.5,16563.0,16593.5,2670898,16586.4986
XBTUSD,2017-12-12T06:45:00.000Z,16593.5,16666.0,16589.5,16614.0,2378871,16622.3404
XBTUSD,2017-12-12T06:50:00.000Z,16614.0,16629.5,16600.0,16623.0,1167051,16616.8162
XBTUSD,2017-12-12T06:55:00.000Z,16623.0,16686.5,16623.5,16672.5,2327378,16655.563
XBTUSD,2017-12-12T07:00:00.000Z,16672.5,16672.0,16626.5,16663.0,2715580,16652.7893
XBTUSD,2017-12-12T07:05:00.000Z,16663.0,16663.0,16569.5,16594.0,2468998,16608.5368
XBTUSD,2017-12-12T07:10:00.000Z,16594.0,16688.0,16565.0,16669.5,5307022,16636.167
XBTUSD,2017-12-12T07:15:00.000Z,16669.5,16688.5,16659.5,16673.0,2029895,16669.4449
XBTUSD,2017-12-12T07:20:00.000Z,16673.0,16675.0,16590.0,16608.0,1800736,16641.7041
XBTUSD,2017-12-12T07:25:00.000Z,16608.0,16654.0,16581.0,16644.5,2371600,16619.5779
XBTUSD,2017-12-12T07:30:00.000Z,16644.5,16649.5,16634.5,16649.5,1177353,16644.474
XBTUSD,2017-12-12T07:35:00.000Z,16649.5,16749.0,16626.0,16742.5,3324374,16688.9186
XBTUSD,2017-12-12T07:40:00.000Z,16742.5,16871.5,16737.5,16856.5,8931703,16823.6878
XBTUSD,2017-12-12T07:45:00.000Z,16856.5,16857.0,16750.0,16828.5,6301576,16809.5478
XBTUSD,2017-12-12T07:50:00.000Z,16828.5,16870.0,16812.5,16849.0,3595082,16849.1997
XBTUSD,2017-12-12T07:55:00.000Z,16849.0,16890.0,16823.0,16823.0,4639932,16869.0958
XBTUSD,2017-12-12T08:00:00.000Z,16823.0,16879.5,16823.0,16872.5,2470149,16857.7208
XBTUSD,2017-12-12T08:05:00.000Z,16872.5,17040.5,16872.5,17037.5,7233189,16957.7751
XBTUSD,2017-12-12T08:10:00.000Z,17037.5,17045.5,16963.5,17023.0,8882673,17018.3799
XBTUSD,2017-12-12T08:15:00.000Z,17023.0,17023.0,16963.0,16969.5,3202410,16989.4665
XBTUSD,2017-12-12T08:20:00.000Z,16969.5,16986.0,16917.5,16929.0,6826049,16949.1525
XBTUSD,2017-12-12T08:25:00.000Z,16929.0,16945.5,16910.0,16920.0,3310005,16929.0672
XBTUSD,2017-12-12T08:30:00.000Z,16920.0,16941.0,16910.0,16921.0,2603789,16929.0672
XBTUSD,2017-12-12T08:35:00.000Z,16921.0,16997.0,16920.5,16997.0,3063317,16952.0258
XBTUSD,2017-12-12T08:40:00.000Z,16997.0,17036.5,16990.0,17017.5,3037143,17015.4841
XBTUSD,2017-12-12T08:45:00.000Z,17017.5,17125.0,17015.0,17101.0,5899998,17076.5027
XBTUSD,2017-12-12T08:50:00.000Z,17101.0,17174.5,17081.0,17081.5,9130343,17137.9606
XBTUSD,2017-12-12T08:55:00.000Z,17081.5,17094.5,17050.5,17056.5,3265075,17073.5872
XBTUSD,2017-12-12T09:00:00.000Z,17056.5,17056.5,17014.0,17029.5,4576387,17027.073
XBTUSD,2017-12-12T09:05:00.000Z,17029.5,17120.5,17023.5,17074.0,5045639,17073.5872
XBTUSD,2017-12-12T09:10:00.000Z,17074.0,17082.0,17008.5,17035.0,3128490,17044.4861
XBTUSD,2017-12-12T09:15:00.000Z,17035.0,17049.5,17032.0,17045.5,1231149,17044.4861
XBTUSD,2017-12-12T09:20:00.000Z,17045.5,17127.5,17044.0,17125.0,4660552,17088.175
XBTUSD,2017-12-12T09:25:00.000Z,17125.0,17128.0,17050.0,17072.0,3309119,17082.3369
XBTUSD,2017-12-12T09:30:00.000Z,17072.0,17074.0,16864.5,16894.5,8071308,16972.1656
XBTUSD,2017-12-12T09:35:00.000Z,16894.5,16962.5,16864.0,16890.0,7384856,16909.0294
XBTUSD,2017-12-12T09:40:00.000Z,16890.0,16960.0,16863.5,16954.5,4423131,16923.3373
XBTUSD,2017-12-12T09:45:00.000Z,16954.5,16990.0,16952.0,16953.5,3392766,16972.1656
XBTUSD,2017-12-12T09:50:00.000Z,16953.5,16980.0,16903.0,16964.0,5150685,16946.2803
XBTUSD,2017-12-12T09:55:00.000Z,16964.0,16974.0,16929.0,16942.5,3033787,16952.0258
XBTUSD,2017-12-12T10:00:00.000Z,16942.5,16945.5,16867.5,16895.0,3406347,16903.313
XBTUSD,2017-12-12T10:05:00.000Z,16895.0,16915.5,16843.5,16860.5,3743494,16869.0958
XBTUSD,2017-12-12T10:10:00.000Z,16860.5,16873.5,16751.5,16768.5,7235196,16806.7227
XBTUSD,2017-12-12T10:15:00.000Z,16768.5,16830.0,16757.5,16830.0,4798159,16803.8985
XBTUSD,2017-12-12T10:20:00.000Z,16830.0,16840.0,16803.5,16810.0,2431345,16829.3504
XBTUSD,2017-12-12T10:25:00.000Z,16810.0,16820.5,16783.5,16783.5,3317204,16801.0753
XBTUSD,2017-12-12T10:30:00.000Z,16783.5,16834.5,16783.5,16830.0,2148881,16809.5478
XBTUSD,2017-12-12T10:35:00.000Z,16830.0,16833.0,16770.0,16809.5,3218696,16806.7227
XBTUSD,2017-12-12T10:40:00.000Z,16809.5,16809.5,16701.0,16701.5,7073904,16730.8014
XBTUSD,2017-12-12T10:45:00.000Z,16701.5,16750.0,16701.0,16750.0,3958076,16736.4017
XBTUSD,2017-12-12T10:50:00.000Z,16750.0,16818.0,16721.5,16800.0,3931322,16770.0822
XBTUSD,2017-12-12T10:55:00.000Z,16800.0,16818.0,16741.5,16743.0,2711066,16786.9733
XBTUSD,2017-12-12T11:00:00.000Z,16743.0,16773.0,16700.5,16710.0,2542446,16739.2032
XBTUSD,2017-12-12T11:05:00.000Z,16710.0,16789.5,16700.5,16765.0,2761810,16756.0322
XBTUSD,2017-12-12T11:10:00.000Z,16765.0,16809.0,16760.5,16806.5,3025644,16781.3392
XBTUSD,2017-12-12T11:15:00.000Z,16806.5,16820.0,16750.5,16819.5,2775698,16798.253
XBTUSD,2017-12-12T11:20:00.000Z,16819.5,16860.0,16797.0,16847.5,4345371,16829.3504
XBTUSD,2017-12-12T11:25:00.000Z,16847.5,16898.0,16847.5,16868.0,4617151,16874.7891
XBTUSD,2017-12-12T11:30:00.000Z,16868.0,16880.0,16822.0,16849.5,4505814,16852.0391
XBTUSD,2017-12-12T11:35:00.000Z,16849.5,16868.0,16826.5,16840.0,2418584,16846.3612
XBTUSD,2017-12-12T11:40:00.000Z,16840.0,16845.0,16795.5,16805.5,2881281,16818.0289
XBTUSD,2017-12-12T11:45:00.000Z,16805.5,16850.0,16790.0,16800.5,2194704,16820.8579
XBTUSD,2017-12-12T11:50:00.000Z,16800.5,16812.0,16770.5,16812.0,3019363,16789.7918
XBTUSD,2017-12-12T11:55:00.000Z,16812.0,16821.0,16780.0,16780.5,2485091,16803.8985
XBTUSD,2017-12-12T12:00:00.000Z,16780.5,16820.0,16780.5,16816.5,3864624,16801.0753
XBTUSD,2017-12-12T12:05:00.000Z,16816.5,16870.0,16815.0,16825.5,6021435,16843.5237
XBTUSD,2017-12-12T12:10:00.000Z,16825.5,16859.0,16727.5,16728.0,6850419,16786.9733
XBTUSD,2017-12-12T12:15:00.000Z,16728.0,16743.0,16591.5,16646.0,11211408,16669.4449
XBTUSD,2017-12-12T12:20:00.000Z,16646.0,16700.0,16645.5,16695.0,4099105,16666.6667
XBTUSD,2017-12-12T12:25:00.000Z,16695.0,16724.0,16683.0,16720.0,2996051,16700.0668
XBTUSD,2017-12-12T12:30:00.000Z,16720.0,16720.0,16641.0,16702.0,3898568,16683.35
XBTUSD,2017-12-12T12:35:00.000Z,16702.0,16741.0,16701.5,16726.5,1540200,16728.0027
XBTUSD,2017-12-12T12:40:00.000Z,16726.5,16750.0,16725.0,16725.0,1353094,16739.2032
XBTUSD,2017-12-12T12:45:00.000Z,16725.0,16821.0,16725.0,16821.0,2459435,16770.0822
XBTUSD,2017-12-12T12:50:00.000Z,16821.0,16853.0,16754.5,16796.5,4696685,16812.3739
XBTUSD,2017-12-12T12:55:00.000Z,16796.5,16822.5,16754.5,16802.0,3789249,16803.8985
XBTUSD,2017-12-12T13:00:00.000Z,16802.0,16823.0,16790.0,16794.5,3230363,16803.8985
XBTUSD,2017-12-12T13:05:00.000Z,16794.5,16820.0,16793.5,16819.0,2119105,16803.8985
XBTUSD,2017-12-12T13:10:00.000Z,16819.0,16894.0,16810.0,16881.0,4548115,16846.3612
XBTUSD,2017-12-12T13:15:00.000Z,16881.0,16953.5,16860.5,16923.0,6308421,16917.6112
XBTUSD,2017-12-12T13:20:00.000Z,16923.0,17194.5,16932.0,17174.0,12896383,17079.4193
XBTUSD,2017-12-12T13:25:00.000Z,17174.0,17388.0,17153.0,17303.0,18504304,17298.0453
XBTUSD,2017-12-12T13:30:00.000Z,17303.0,17382.0,17195.0,17259.5,13050435,17280.1106
XBTUSD,2017-12-12T13:35:00.000Z,17259.5,17349.0,17221.5,17334.0,9077719,17280.1106
XBTUSD,2017-12-12T13:40:00.000Z,17334.0,17334.0,17245.0,17272.0,5852426,17283.0971
XBTUSD,2017-12-12T13:45:00.000Z,17272.0,17385.0,17272.0,17370.0,6761310,17316.0173
XBTUSD,2017-12-12T13:50:00.000Z,17370.0,17505.0,17357.5,17423.0,15513303,17442.8746
XBTUSD,2017-12-12T13:55:00.000Z,17423.0,17450.0,17378.0,17422.5,6689424,17418.5682
XBTUSD,2017-12-12T14:00:00.000Z,17422.5,17529.0,17422.5,17526.5,9620643,17494.7516
XBTUSD,2017-12-12T14:05:00.000Z,17526.5,17526.0,17325.0,17336.0,8083526,17403.4111
XBTUSD,2017-12-12T14:10:00.000Z,17336.0,17412.0,17324.5,17357.0,7175766,17358.0976
XBTUSD,2017-12-12T14:15:00.000Z,17357.0,17399.0,17285.0,17292.0,5600107,17343.0454
XBTUSD,2017-12-12T14:20:00.000Z,17292.0,17299.5,17179.0,17179.5,9040899,17235.4361
XBTUSD,2017-12-12T14:25:00.000Z,17179.5,17253.5,17156.0,17174.0,9136193,17205.7811
XBTUSD,2017-12-12T14:30:00.000Z,17174.0,17185.0,17052.5,17127.0,15888118,17120.3561
XBTUSD,2017-12-12T14:35:00.000Z,17127.0,17227.0,17127.0,17201.5,6796859,17185.0833
XBTUSD,2017-12-12T14:40:00.000Z,17201.5,17260.0,17151.0,17255.0,7189678,17205.7811
XBTUSD,2017-12-12T14:45:00.000Z,17255.0,17333.0,17255.0,17289.5,6677098,17292.0629
XBTUSD,2017-12-12T14:50:00.000Z,17289.5,17290.0,17164.0,17175.0,4820467,17229.4969
XBTUSD,2017-12-12T14:55:00.000Z,17175.0,17175.5,17082.0,17146.0,6330454,17135.024
XBTUSD,2017-12-12T15:00:00.000Z,17146.0,17145.5,17023.0,17101.0,6549959,17076.5027
XBTUSD,2017-12-12T15:05:00.000Z,17101.0,17150.0,17080.0,17149.5,4142185,17105.7133
XBTUSD,2017-12-12T15:10:00.000Z,17149.5,17170.0,17053.5,17130.0,4115924,17102.7878
XBTUSD,2017-12-12T15:15:00.000Z,17130.0,17205.0,17085.0,17095.0,4789601,17152.6587
XBTUSD,2017-12-12T15:20:00.000Z,17095.0,17140.5,17080.0,17139.0,2832212,17111.5674
XBTUSD,2017-12-12T15:25:00.000Z,17139.0,17148.0,17076.0,17127.5,5967074,17105.7133
XBTUSD,2017-12-12T15:30:00.000Z,17127.5,17195.0,17101.5,17158.0,4352445,17158.545
XBTUSD,2017-12-12T15:35:00.000Z,17158.0,17158.0,17080.0,17085.5,3003722,17117.4255
XBTUSD,2017-12-12T15:40:00.000Z,17085.5,17114.0,17020.5,17085.0,8110425,17067.759
XBTUSD,2017-12-12T15:45:00.000Z,17085.0,17153.0,17085.0,17140.5,5381990,17117.4255
XBTUSD,2017-12-12T15:50:00.000Z,17140.5,17154.0,17113.0,17146.5,4330514,17132.0884
XBTUSD,2017-12-12T15:55:00.000Z,17146.5,17272.5,17137.0,17240.0,10321124,17220.5958
XBTUSD,2017-12-12T16:00:00.000Z,17240.0,17335.0,17240.0,17280.0,6119209,17307.0267
XBTUSD,2017-12-12T16:05:00.000Z,17280.0,17352.0,17258.0,17304.5,7476356,17316.0173
XBTUSD,2017-12-12T16:10:00.000Z,17304.5,17454.0,17270.0,17435.0,9376182,17352.0736
XBTUSD,2017-12-12T16:15:00.000Z,17435.0,17474.0,17283.5,17300.0,6958812,17391.3043
XBTUSD,2017-12-12T16:20:00.000Z,17300.0,17352.5,17270.0,17290.0,4459122,17316.0173
XBTUSD,2017-12-12T16:25:00.000Z,17290.0,17381.0,17289.5,17356.5,5802989,17322.0163
XBTUSD,2017-12-12T16:30:00.000Z,17356.5,17389.0,17276.5,17304.0,8486528,17325.0173
XBTUSD,2017-12-12T16:35:00.000Z,17304.0,17356.0,17304.0,17346.0,4045555,17337.0319
XBTUSD,2017-12-12T16:40:00.000Z,17346.0,17366.5,17324.5,17361.5,2724127,17349.0632
XBTUSD,2017-12-12T16:45:00.000Z,17361.5,17389.0,17326.0,17337.0,2858018,17358.0976
XBTUSD,2017-12-12T16:50:00.000Z,17337.0,17341.5,17280.0,17280.0,4328815,17313.0194
XBTUSD,2017-12-12T16:55:00.000Z,17280.0,17313.5,17280.0,17303.0,3629676,17289.0733
XBTUSD,2017-12-12T17:00:00.000Z,17303.0,17323.0,17282.5,17298.0,2769319,17301.0381
XBTUSD,2017-12-12T17:05:00.000Z,17298.0,17334.0,17298.0,17319.5,2092619,17319.0163
XBTUSD,2017-12-12T17:10:00.000Z,17319.5,17324.0,17269.0,17311.0,3546658,17301.0381
XBTUSD,2017-12-12T17:15:00.000Z,17311.0,17311.0,17250.0,17251.5,2990698,17289.0733
XBTUSD,2017-12-12T17:20:00.000Z,17251.5,17297.0,17250.5,17297.0,3738017,17283.0971
XBTUSD,2017-12-12T17:25:00.000Z,17297.0,17495.0,17288.0,17476.0,8104666,17397.3556
